,Unnamed: 0,rates_code,rates_authority_id,rates_authority,region,location_code,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,geometry,highstreet
68856,93492,00608000410016,E09000007,Camden,Inner London - West,2884160000,(INCL PT BST 1 AINGER RD) GND F 4,ERSKINE ROAD,LONDON,NW3 3AJ,Restaurants,234,Retail Restaurants & Cafes,Retail,102.7,34250.0,2017-04-01 00:00:00+00:00,2017,2021-03,17090.75,EDWARD G WILCOX INVESTMENTS LTD,-459.47,True,2020-03-02,395.0,True,5018524,,I,,,C,,527860.0,184166.0,51.5419197,-0.1576338,1,5210,E,2007-12-21,2018-11-11,2002-10-08,,,,,,,,,,,,,,4.0,,,,,,20400608,1,,,N,,,osgb4000000030710647,4,osgb1000005162396,3,,2884160000.0,ERSKINE ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW3 3AJ,,,L,,E05000130,,,4,CR,234.0,,POINT (527861.7660439156 184166.2900263737),Regents
68900,93536,00609000012348,E09000007,Camden,Inner London - West,207741063,3 & 4 PRIMROSE MEWS,SHARPLESHALL STREET,LONDON,NW1 8YL,Offices (Inc Computer Centres),203,Office General,Office,113.22,40000.0,2017-04-01 00:00:00+00:00,2017,2021-03,19960.0,THE MBS GROUP LIMITED,18384.66,True,2017-04-06,1456.0,True,5090756,17652781.0,I,,,CR08,,527914.0,184030.0,51.5406852,-0.1569049,1,5210,E,2007-12-21,2019-07-14,2002-10-08,MOIRA BENIGSON SEARCH & SELECTION,,,,,,3.0,,,,,,,3.0,,4.0,,,,20499128,1,,,N,osgb1000002298726300,13.0,osgb5000005152937563,0,osgb1000005162865,2,,207741063.0,PRIMROSE MEWS,,PRIMROSE MEWS,SHARPLESHALL STREET,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8YW,NW1 8YW,S,1D,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (527915.7688741877 184030.2813644703),Regents
68944,93580,00609000033467,E09000007,Camden,Inner London - West,207742063,5 PRIMROSE MEWS,SHARPLESHALL STREET,LONDON,NW1 8YL,Offices (Inc Computer Centres),203,Office General,Office,55.2,19750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9855.25,ALLIES DESIGN LTD,5474.03,True,2010-04-01,4018.0,True,5110237,52144708.0,I,,,CO01,,527920.0,184028.0,51.5406659,-0.1568192,1,5210,E,2007-12-21,2019-08-25,2002-10-08,,,,,,,5.0,,,,,,,5.0,,,,,,20499128,1,,,N,osgb1000002298986505,7.0,osgb5000005152937563,0,osgb1000005162864,2,,207742063.0,PRIMROSE MEWS,,PRIMROSE MEWS,SHARPLESHALL STREET,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8YW,NW1 8YW,S,1P,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (527921.7658043766 184028.2848480171),Regents
68988,93624,00609000120063,E09000007,Camden,Inner London - West,106564063,6 PRIMROSE MEWS 1A,SHARPLESHALL STREET,LONDON,NW1 8YL,Offices (Inc Computer Centres),203,Office General,Office,41.5,14750.0,2017-04-01 00:00:00+00:00,2017,2021-03,7360.25,MOIRA BENIGSON EXECUTIVE SEARCH LLP,436.16,True,2015-03-06,2218.0,True,5090803,17652787.0,I,,,CL07EN,,527925.0,184028.0,51.5406648,-0.1567471,1,5210,E,2007-12-21,2019-07-14,2002-10-08,,,,,,,6.0,,,,,,,6.0,,,,,,20499128,1,,,N,osgb1000002298947305,12.0,osgb5000005152937563,0,osgb1000005162863,3,,106564063.0,PRIMROSE MEWS,,PRIMROSE MEWS,SHARPLESHALL STREET,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8YW,NW1 8YW,S,1G,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (527926.7686533466 184028.2884961724),Regents
69032,93668,00609000120082,E09000007,Camden,Inner London - West,106566063,8 PRIMROSE MEWS 1A,SHARPLESHALL STREET,LONDON,NW1 8YL,Offices (Inc Computer Centres),203,Office General,Office,70.0,22500.0,2017-04-01 00:00:00+00:00,2017,2021-03,11227.5,,,True,2017-04-01,,True,5090760,17652783.0,I,,,CR,,527936.0,184028.0,51.5406623,-0.1565886,1,5210,E,2007-12-21,2021-04-11,2002-10-08,SPIRAL PRODUCT DESIGN,,,,,,8.0,,,,,,,8.0,,,,,,20499128,1,,,N,osgb1000002298726325,11.0,osgb4000000030139035,3,osgb1000005162869,3,,106566063.0,PRIMROSE MEWS,,PRIMROSE MEWS,SHARPLESHALL STREET,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8YW,NW1 8YW,S,1J,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (527937.766824555 184028.2874334405),Regents
69076,93712,00609000130012,E09000007,Camden,Inner London - West,106560063,1 PRIMROSE MEWS 1A,SHARPLESHALL STREET,LONDON,NW1 8YL,Offices (Inc Computer Centres),203,Office General,Office,53.97,19250.0,2017-04-01 00:00:00+00:00,2017,2021-03,9605.75,RICHARD MITZMAN ARCHITECTS LLP,6236.75,True,2010-04-01,4018.0,True,5090758,17652784.0,I,,,CR08,,527902.0,184029.0,51.5406789,-0.15707820000000006,1,5210,E,2007-12-21,2021-01-16,2002-10-08,MILTIADOU COOK MITZMAN ARCHITECTS LLP,,,,,,1.0,,,,,,,1.0,,,,,,20499128,1,,,N,osgb1000002298726324,17.0,osgb5000005152937563,0,osgb1000005162868,3,,106560063.0,PRIMROSE MEWS,,PRIMROSE MEWS,SHARPLESHALL STREET,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8YW,NW1 8YW,S,1A,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (527903.7690578934 184029.278021577),Regents
69120,93756,0060900013007A,E09000007,Camden,Inner London - West,106565063,7 PRIMROSE MEWS 1A,SHARPLESHALL STREET,LONDON,NW1 8YL,Offices (Inc Computer Centres),203,Office General,Office,41.1,14750.0,2017-04-01 00:00:00+00:00,2017,2021-03,7360.25,,,True,2017-04-01,,True,5090759,17652782.0,I,,,CR,,527930.0,184028.0,51.5406636,-0.15667509999999998,1,5210,E,2007-12-21,2021-04-11,2002-10-08,,,,,,,7.0,,,,,,,7.0,,,,,,20499128,1,,,N,osgb1000002298726321,11.0,osgb4000000030139035,3,osgb1000005162862,2,,106565063.0,PRIMROSE MEWS,,PRIMROSE MEWS,SHARPLESHALL STREET,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8YW,NW1 8YW,S,1H,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (527931.7648482269 184028.2808540917),Regents
69164,93800,00613099900AC8,E09000007,Camden,Inner London - West,670446000,UNITS A-C BERKLEY WORKS,BERKLEY GROVE,LONDON,NW1 8XY,Offices (Inc Computer Centres),203,Office General,Office,300.49,117000.0,2017-04-01 00:00:00+00:00,2017,2021-03,59904.0,,,True,2017-04-01,,True,5124676,17652579.0,I,,,CR08,5037823.0,528009.0,184177.0,51.5419848,-0.1554824,2,5210,E,2007-12-21,2020-02-08,2002-10-08,CHASSAY & LAST ARCHITECTS,,,,,BERKELEY WORKS,,,,,,UNIT A-C,,8.0,,,,BERKLEY WORKS,,20400613,1,,,N,osgb1000002298726373,9.0,osgb4000000030329978,3,osgb1000005302140,7,,670446000.0,BERKLEY GROVE,,,BERKLEY GROVE,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XY,NW1 8XY,S,1Q,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (528010.7680067049 184177.2887764712),Regents
69208,94108,00616013800013,E09000007,Camden,Inner London - West,180531063,BST & GND FS 138,GLOUCESTER AVENUE,LONDON,NW1 8JA,Offices (Inc Computer Centres),203,Office General,Office,39.1,22250.0,2017-04-01 00:00:00+00:00,2017,2021-03,11102.75,,,True,2017-04-01,,True,5011769,17650326.0,I,,,CN04,,528050.0,184206.0,51.5422361,-0.1548809,1,5210,E,2007-12-21,2018-09-23,2002-10-08,PRIMROSE HILL VETERINARY CLINIC,,,,,,138.0,,,,,,,138.0,,,,,,20499040,1,,,N,osgb1000002298774897,15.0,osgb4000000030153107,7,osgb1000005302091,3,,180531063.0,GLOUCESTER AVENUE,,,GLOUCESTER AVENUE,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8JA,NW1 8JA,S,1H,D,,E05000130,,2012-03-19,0,CO,203.0,,POINT (528051.7728911384 184206.2862835438),Regents
69252,94152,00616014800011,E09000007,Camden,Inner London - West,206357063,PT GND F 148,GLOUCESTER AVENUE,LONDON,NW1 8JA,Shops,249,Retail High Street,Retail,19.4,19250.0,2017-04-01 00:00:00+00:00,2017,2021-03,9605.75,,,True,2017-04-01,,True,5135380,17650337.0,I,,,CR08,,528045.0,184233.0,51.5424799,-0.1549432,2,5210,E,2007-12-21,2019-03-10,2004-04-15,LISA HAUCK HAIR & MAKE UP,,,,,,148.0,,,,,,,148.0,,,,,,20499040,1,,,N,osgb1000002298986515,6.0,osgb4000000030153107,7,osgb1000005302086,4,,206357063.0,GLOUCESTER AVENUE,,,GLOUCESTER AVENUE,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8JA,NW1 8JA,S,1Q,D,,E05000130,,2012-03-19,0,CS,249.0,,POINT (528046.7690570069 184233.2889570323),Regents
69296,94856,0062200511001B,E09000007,Camden,Inner London - West,97418063,BST & GND FS 51,REGENTS PARK ROAD,LONDON,NW1 8XD,Cafes,409,Retail Restaurants & Cafes,Retail,66.8,39750.0,2017-04-01 00:00:00+00:00,2017,2021-03,19835.25,LE TEACOSY LTD,6224.74,True,2010-04-01,4018.0,True,5063089,17652454.0,I,,,C,,527853.0,184025.0,51.54065410000001,-0.15778589999999998,1,5210,E,2007-12-21,2018-11-11,2002-10-08,THE COFFEE SHOP,,,,,,51.0,,,,,,,51.0,,,,,,20400622,1,,,N,osgb1000002298947347,5.0,osgb4000000030223420,3,osgb1000005162458,3,,97418063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XD,NW1 8XD,S,1D,D,,E05000130,,2012-03-19,2,CR1,409.0,,POINT (527854.7631353509 184025.2840956353),Regents
69340,94900,00622005120008,E09000007,Camden,Inner London - West,97419063,R/O 51-53,REGENTS PARK ROAD,LONDON,NW1 8XD,Stores,268,Retail High Street,Retail,34.0,3950.0,2017-04-01 00:00:00+00:00,2017,2021-03,1971.05,J. BUCKNELL LTD,1255.6,True,2010-04-01,4018.0,True,5158652,,I,,,CI04,,527849.0,184025.0,51.540655,-0.1578435,5,5210,E,2011-05-06,2018-12-09,2011-05-06,,,,,,,,,,,,,,,,,,REAR OF 51-53,,20400622,1,,,N,,,osgb4000000030223420,3,osgb1000001786373257,1,,97419063.0,REGENT'S PARK ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW1 8XD,,,L,,E05000130,,,0,CW3,268.0,,POINT (527850.766347673 184025.2835973325),Regents
69384,94944,00622005500012,E09000007,Camden,Inner London - West,3804845000,BST & GND FLRS 55,REGENTS PARK ROAD,LONDON,NW1 8XD,Shops,249,Retail High Street,Retail,84.6,45250.0,2017-04-01 00:00:00+00:00,2017,2021-03,22579.75,PRIMROSE INTERIORS LTD,5593.13,True,2014-07-02,2465.0,True,5087528,17652456.0,I,,,C,,527853.0,184037.0,51.5407619,-0.15778150000000002,2,5210,E,2007-12-21,2016-05-06,2002-10-08,PRIMROSE INTERIORS,,,,,,55.0,,,,,,,55.0,,,,,,20400622,1,,,N,osgb1000002298948522,9.0,osgb4000000030223420,3,osgb1000005162449,2,,3804845000.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XD,NW1 8XD,S,1F,D,,E05000130,,2012-03-19,1,CS,249.0,,POINT (527854.7663737636 184037.2796149),Regents
69428,94988,00622005700001,E09000007,Camden,Inner London - West,7239847000,57,REGENTS PARK ROAD,LONDON,NW1 8XD,Restaurants,234,Retail Restaurants & Cafes,Retail,94.9,65000.0,2017-04-01 00:00:00+00:00,2017,2021-03,33280.0,J RISTORANTI ITALIANI LTD,11178.0,True,2010-04-01,4018.0,True,5087540,17652457.0,I,,,CR07,,527858.0,184041.0,51.5407967,-0.157708,2,5210,E,2007-12-21,2015-08-23,2002-10-08,,,,,,,57.0,,,,,,,57.0,,,,,,20400622,1,,,N,osgb1000002298726201,14.0,osgb4000000030223420,3,osgb1000005162448,2,,7239847000.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XD,NW1 8XD,S,1G,D,,E05000130,,2012-03-19,1,CR,234.0,,POINT (527859.7657566899 184041.2778804287),Regents
69472,95032,0062200590002B,E09000007,Camden,Inner London - West,218176063,59-61,REGENTS PARK ROAD,LONDON,NW1 8XD,Shops,249,Retail High Street,Retail,222.16,165000.0,2017-04-01 00:00:00+00:00,2017,2021-03,84480.0,SHEPHERD FOODS LIMITED,26082.0,True,2010-04-01,4018.0,True,5083368,17652453.0,I,,,P,,527851.0,184057.0,51.5409421,-0.1578031,2,5210,E,2007-12-21,2015-08-23,2002-10-08,SHEPHERDS FOODS,,,,,59-61,,,,,,,,59.0,,61.0,,,,20400622,1,,,N,osgb1000002298726202,8.0,osgb4000000030223420,3,osgb1000005162447,3,,218176063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XD,NW1 8XD,S,1P,D,,E05000130,,2012-03-19,3,CS,249.0,,POINT (527852.7639063323 184057.2809319212),Regents
69516,95076,0062200631001B,E09000007,Camden,Inner London - West,97422063,GND F 63,REGENTS PARK ROAD,LONDON,NW1 8XD,Hairdressing/Beauty Salons,417,Retail High Street,Retail,39.9,38250.0,2017-04-01 00:00:00+00:00,2017,2021-03,19086.75,,,True,2017-04-01,,True,5001233,17652452.0,I,,,CR08,,527861.0,184060.0,51.54096679999999,-0.1576579,1,5210,E,2007-12-21,2018-09-23,2002-10-08,SHAMPOO HAIRDRESSERS,,,,,,63.0,,,,,,,63.0,,,,,,20400622,1,,,N,osgb1000002298726197,14.0,osgb4000000030329866,2,osgb1000005162444,3,,97422063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XD,NW1 8XD,S,1J,D,,E05000130,,2012-03-19,1,CS3,417.0,,POINT (527862.7635512442 184060.2812431449),Regents
69560,95120,00622006510012,E09000007,Camden,Inner London - West,97423063,BST & GND FS 65,REGENTS PARK ROAD,LONDON,NW1 8XD,Shops,249,Retail High Street,Retail,82.71,52500.0,2017-04-01 00:00:00+00:00,2017,2021-03,26880.0,VALLIE STORE LTD,8216.66,True,2010-04-01,4018.0,True,5088082,17652459.0,I,,,C,,527862.0,184066.0,51.5410205,-0.15764129999999998,1,5210,E,2007-12-21,2018-11-11,2002-10-08,,,,,,,65.0,,,,,,,65.0,,,,,,20400622,1,,,N,osgb1000002298726196,7.0,osgb4000000030329969,2,osgb1000005162443,2,,97423063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XD,NW1 8XD,S,1T,D,,E05000130,,2012-03-19,2,CS,249.0,,POINT (527863.7642774101 184066.2819100835),Regents
69604,95164,00622006700008,E09000007,Camden,Inner London - West,72602063,67,REGENTS PARK ROAD,LONDON,NW1 8XD,Shops,249,Retail High Street,Retail,93.0,56500.0,2017-04-01 00:00:00+00:00,2017,2021-03,28928.0,RAPID 7501 LIMITED,9122.88,True,2010-04-01,4018.0,True,5039326,17652446.0,I,,,C,,527864.0,184070.0,51.541056,-0.157611,1,5210,E,2007-12-21,2018-09-23,2002-10-08,,,,,,,67.0,,,,,,,67.0,,,,,,20400622,1,,,N,osgb1000002298893740,11.0,osgb4000000030329969,2,osgb1000005162442,3,,72602063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8XD,NW1 8XD,S,1N,D,,E05000130,,2012-03-19,1,CS,249.0,,POINT (527865.7659889853 184070.2825826044),Regents
69646,95206,00622006910016,E09000007,Camden,Inner London - West,97424063,GND F 69,REGENTS PARK ROAD,LONDON,NW1 8UY,Shops,249,Retail High Street,Retail,49.0,56000.0,2017-10-03 00:00:00+00:00,2017,2021-03,28672.0,HARRIET KELSALL JEWELLERY DESIGN LIMITED,2043.48,True,2018-02-03,1153.0,True,5062853,17652402.0,I,,,CR09,,527869.0,184085.0,51.5411897,-0.1575335,1,5210,E,2007-12-21,2021-01-16,2002-10-08,HARRIET KELSALL JEWELLERY DESIGN LTD,,,,,,69.0,,,,,,,69.0,,,,,,20400622,1,,,N,osgb1000002298725451,9.0,osgb4000000030329969,2,osgb1000005162426,3,,97424063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UY,NW1 8UY,S,1A,D,,E05000130,,2012-03-19,2,CS,249.0,,POINT (527870.7657115294 184085.285962595),Regents
69690,95250,00622007110017,E09000007,Camden,Inner London - West,97425063,GND F 71,REGENTS PARK ROAD,LONDON,NW1 8UY,Restaurants,234,Retail Restaurants & Cafes,Retail,44.24,35250.0,2017-04-01 00:00:00+00:00,2017,2021-03,17589.75,ADVA FOOD SERVICES LTD,6386.99,True,2013-04-18,2905.0,True,5087647,17652403.0,I,,,C,,527870.0,184089.0,51.5412254,-0.1575176,1,5210,E,2007-12-21,2020-02-08,2002-10-08,,,,,,,71.0,,,,,,,71.0,,,,,,20400622,1,,,N,osgb1000002298725450,12.0,osgb4000000030329969,2,osgb1000005162425,4,,97425063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UY,NW1 8UY,S,1Y,D,,E05000130,,2012-03-19,2,CR,234.0,,POINT (527871.768294752 184089.2837294669),Regents
69734,95294,00622007310012,E09000007,Camden,Inner London - West,4640952000,GND FLR 73,REGENTS PARK ROAD,LONDON,NW1 8UY,Shops,249,Retail High Street,Retail,48.3,47500.0,2017-04-01 00:00:00+00:00,2017,2021-03,23702.5,FACEGYM LTD,12976.31,True,2019-06-07,664.0,True,5149580,,I,,,CR08,5087656.0,527872.0,184093.0,51.5412609,-0.1574874,1,5210,E,2008-10-20,2019-11-17,2008-08-20,,,,,,,,,,,,GROUND FLOOR,,73.0,,,,,,20400622,1,,,N,,,osgb5000005152937594,0,osgb1000005162424,4,,4640952000.0,REGENT'S PARK ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW1 8UY,,,C,,E05000130,,,0,CS,249.0,,POINT (527873.7630554865 184093.2842308659),Regents
69778,95338,00622007500019,E09000007,Camden,Inner London - West,222416063,BST & GND F FRNT 75,REGENTS PARK ROAD,LONDON,NW1 8UY,Shops,249,Retail High Street,Retail,71.0,48750.0,2017-04-01 00:00:00+00:00,2017,2021-03,24326.25,,,True,2017-04-01,,True,5087663,17652404.0,I,,,C,,527873.0,184098.0,51.5413056,-0.1574711,1,5210,E,2007-12-21,2020-02-08,2002-10-08,,,,,,,75.0,,,,,,,75.0,,,,,,20400622,1,,,N,osgb1000002298725446,11.0,osgb5000005152937594,0,osgb1000005162423,3,,222416063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UY,NW1 8UY,S,1U,D,,E05000130,,2012-03-19,2,CS,249.0,,POINT (527874.7681642192 184098.2835368246),Regents
69822,95382,00622007710012,E09000007,Camden,Inner London - West,72576063,GND F 77,REGENTS PARK ROAD,LONDON,NW1 8UY,Shops,249,Retail High Street,Retail,35.3,39750.0,2017-04-01 00:00:00+00:00,2017,2021-03,19835.25,THE BIG FLOWER SHOP LTD,6224.74,True,2010-04-01,4018.0,True,5068923,17652393.0,I,,,CR08,,527871.0,184112.0,51.5414319,-0.1574949,1,5210,E,2007-12-21,2019-07-14,2002-10-08,FITZROY FLORISTS,,,,,,77.0,,,,,,,77.0,,,,,,20400622,1,,,N,osgb1000002298725444,17.0,osgb5000005152937594,0,osgb1000005162413,3,,72576063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UY,NW1 8UY,S,1F,D,,E05000130,,2012-03-19,0,CS,249.0,,POINT (527872.7640344534 184112.2870878546),Regents
69866,95426,00622008300008,E09000007,Camden,Inner London - West,6640535000,83,REGENTS PARK ROAD,LONDON,NW1 8UY,Shops,249,Retail High Street,Retail,66.1,52000.0,2017-04-01 00:00:00+00:00,2017,2021-03,26624.0,STUDIO 8 (UK) LTD - IN LIQUIDATION,8488.15,True,2010-04-01,4018.0,True,5055821,17652400.0,I,,,C,,527884.0,184118.0,51.5414829,-0.15730529999999998,1,5210,E,2007-12-21,2020-02-08,2002-10-08,FARA KIDS,,,,,,83.0,,,,,,,83.0,,,,,,20400622,1,,,N,osgb1000002298725462,20.0,osgb5000005152937594,0,osgb1000005162410,6,,6640535000.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UY,NW1 8UY,S,1J,D,,E05000130,,2012-03-19,2,CS,249.0,,POINT (527885.7687494322 184118.2896690445),Regents
69910,95470,0062200871001B,E09000007,Camden,Inner London - West,97453063,GND F 87,REGENTS PARK ROAD,LONDON,NW1 8UY,Shops,249,Retail High Street,Retail,42.6,39250.0,2017-04-01 00:00:00+00:00,2017,2021-03,19585.75,ADAM SIMMONDS LTD - IN LIQUIDATION,6210.5,True,2010-04-01,4018.0,True,5087721,17652406.0,I,,,C,,527890.0,184126.0,51.5415534,-0.157216,2,5210,E,2007-12-21,2016-06-17,2002-10-08,,,,,FLAT 1-3,,87.0,,,,,,,87.0,,,,,,20400622,1,,,N,osgb1000002298725457,16.0,osgb4000000030329976,5,osgb1000005162408,3,,97453063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UY,NW1 8UY,S,1X,D,,E05000130,,2012-03-19,3,CS,249.0,,POINT (527891.7636493058 184126.2855639393),Regents
69954,95514,0062200892000A,E09000007,Camden,Inner London - West,97454063,CHALK FARM TAVERN 89,REGENTS PARK ROAD,LONDON,NW1 8UY,Restaurants,234,Retail Restaurants & Cafes,Retail,360.03,257500.0,2017-04-01 00:00:00+00:00,2017,2021-03,131840.0,,,True,2017-04-01,,True,5033201,17652395.0,I,,,CR07,,527896.0,184147.0,51.5417408,-0.1571219,2,5210,E,2007-12-21,2015-12-18,2002-10-08,LEMONIA RESTAURANT,,,,,,89.0,,,,,,,89.0,,,,,,20400622,1,,,N,osgb1000002298725455,11.0,osgb4000000030329970,3,osgb1000005162407,4,,97454063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UY,NW1 8UY,S,1Q,D,,E05000130,,2012-03-19,0,CR,234.0,,POINT (527897.7638939678 184147.2896480341),Regents
69998,95558,00622009110013,E09000007,Camden,Inner London - West,97456063,BST & GND FS 91,REGENTS PARK ROAD,LONDON,NW1 8UR,Shops,249,Retail High Street,Retail,171.7,123000.0,2017-04-01 00:00:00+00:00,2017,2021-03,62976.0,MARKBASE LTD,20389.5,True,2010-04-01,4018.0,True,5066341,17652382.0,I,,,CR08,,527912.0,184159.0,51.541845,-0.1568869,1,5210,E,2007-12-21,2018-11-11,2002-10-08,POST OFFICE,,,,,,91.0,,,,,,,91.0,,,,,,20400622,1,,,N,,,osgb4000000030329970,3,osgb1000005162633,3,,97456063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UT,NW1 8UT,L,1A,D,,E05000130,,2012-03-19,2,CS,249.0,,POINT (527913.7676160933 184159.2876872466),Regents
70042,95602,00622009310015,E09000007,Camden,Inner London - West,97458063,BST & GND FS 93,REGENTS PARK ROAD,LONDON,NW1 8UR,Shops,249,Retail High Street,Retail,96.65,45750.0,2017-04-01 00:00:00+00:00,2017,2021-03,22829.25,PREP HOLDINGS LIMITED,10105.82,True,2017-04-07,1455.0,True,5087754,17652377.0,I,,,C,,527920.0,184160.0,51.54185220000001,-0.15677120000000005,1,5210,E,2007-12-21,2018-12-09,2002-10-08,,,,,,,93.0,,,,,,,93.0,,,,,,20400622,1,,,N,osgb1000002298725438,14.0,osgb4000000030329977,2,osgb1000005162885,3,,97458063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UR,NW1 8UR,S,2J,D,,E05000130,,2012-03-19,6,CS,249.0,,POINT (527921.7704388394 184160.2905029401),Regents
70086,95646,00622009500015,E09000007,Camden,Inner London - West,221595063,BST & GND FS 95,REGENTS PARK ROAD,LONDON,NW1 8UR,Shops,249,Retail High Street,Retail,128.0,76000.0,2017-04-01 00:00:00+00:00,2017,2021-03,38912.0,DATELIGHT LTD,12627.0,True,2010-04-01,4018.0,True,5087759,17652362.0,I,,,CR08,,527924.0,184165.0,51.5418962,-0.15671179999999998,1,5210,E,2007-12-21,2018-12-09,2002-10-08,PRIMROSE PHARMACY,,,,,,95.0,,,,,,,95.0,,,,,,20400622,1,,,N,osgb1000002298725225,12.0,osgb4000000030329977,2,osgb1000005162634,3,,221595063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UR,NW1 8UR,S,1Q,D,,E05000130,,2012-03-19,3,CS,249.0,,POINT (527925.7661287058 184165.2872822734),Regents
70174,95734,00622009910025,E09000007,Camden,Inner London - West,97463063,BST & GND FS 101,REGENTS PARK ROAD,LONDON,NW1 8UR,Cafes,409,Retail Restaurants & Cafes,Retail,158.78,85500.0,2017-04-01 00:00:00+00:00,2017,2021-03,43776.0,,,True,2017-04-01,,True,5086886,17652371.0,I,,,C,,527933.0,184184.0,51.5420649,-0.15657520000000005,2,5210,E,2007-12-21,2016-06-17,2002-10-08,,,,,,,101.0,,,,,,,101.0,,,,,,20400622,1,,,N,osgb1000002298725229,13.0,osgb4000000030223534,4,osgb1000005162637,2,,97463063.0,REGENT'S PARK ROAD,,,REGENTS PARK ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8UR,NW1 8UR,S,1U,D,,E05000130,,2012-03-19,3,CR1,409.0,,POINT (527934.7656460344 184184.2861506317),Regents
